topic,score,sentence,split,sentence_id,sentence_name,video_id,video_name,start,end,word_count,matches
HELP_AND_SAFETY,102,"Did you, you know, gain problem solving skills?",train,-6vHGMCTYyI_7,-6vHGMCTYyI_7-5-rgb_front,-6vHGMCTYyI,-6vHGMCTYyI-5-rgb_front,33.51,36.8,8,problem
HELP_AND_SAFETY,97,What happens if your clothes catch on fire?,train,DcFCY1OFhCw_4,DcFCY1OFhCw_4-3-rgb_front,DcFCY1OFhCw,DcFCY1OFhCw-3-rgb_front,14.44,16.15,8,fire
HELP_AND_SAFETY,92,We call that inverted.,train,2oU9Ea0gGsA_1,2oU9Ea0gGsA_1-8-rgb_front,2oU9Ea0gGsA,2oU9Ea0gGsA-8-rgb_front,8.57,9.83,4,call
HELP_AND_SAFETY,92,Well I can help.,train,b-341m5ri_A_3,b-341m5ri_A_3-5-rgb_front,b-341m5ri_A,b-341m5ri_A-5-rgb_front,7.87,8.7,4,help
HELP_AND_SAFETY,92,Ask your teacher for help.,train,0xkcq_PvKLI_10,0xkcq_PvKLI_10-5-rgb_front,0xkcq_PvKLI,0xkcq_PvKLI-5-rgb_front,60.45,61.71,5,help
HELP_AND_SAFETY,92,Plus you might hurt yourself.,train,eYT03gNpayI_6,eYT03gNpayI_6-8-rgb_front,eYT03gNpayI,eYT03gNpayI-8-rgb_front,50.26,51.95,5,hurt
HELP_AND_SAFETY,92,That could get you help.,train,-eP-kUd9hD8_13,-eP-kUd9hD8_13-5-rgb_front,-eP-kUd9hD8,-eP-kUd9hD8-5-rgb_front,122.97,124.42,5,help
HELP_AND_SAFETY,92,"We call it ""Things In.""",train,18NasCihOMs_12,18NasCihOMs_12-8-rgb_front,18NasCihOMs,18NasCihOMs-8-rgb_front,55.85,57.6,5,call
HELP_AND_SAFETY,92,Does it help with the dryness?,validation,3EjKvwck6ss_16,3EjKvwck6ss_16-1-rgb_front,3EjKvwck6ss,3EjKvwck6ss-1-rgb_front,58.42,59.7,6,help
HELP_AND_SAFETY,92,Is there a color associated with that pain?,train,09B_3NBFoM8_13,09B_3NBFoM8_13-5-rgb_front,09B_3NBFoM8,09B_3NBFoM8-5-rgb_front,68.12,70.25,8,pain
HELP_AND_SAFETY,89,And the problem with raw foods you might need to be careful about.,train,dcN7W0lxTpE_31,dcN7W0lxTpE_31-8-rgb_front,dcN7W0lxTpE,dcN7W0lxTpE-8-rgb_front,168.3,174.44,13,careful | problem
HELP_AND_SAFETY,89,"That way, it will help you to identify when that fish is sick.",train,4I2azcR2kcA_16,4I2azcR2kcA_16-8-rgb_front,4I2azcR2kcA,4I2azcR2kcA-8-rgb_front,99.66,103.11,13,help | sick
HELP_AND_SAFETY,87,Be careful.,train,1Q1BxWGurrA_15,1Q1BxWGurrA_15-8-rgb_front,1Q1BxWGurrA,1Q1BxWGurrA-8-rgb_front,66.88,67.49,2,careful
HELP_AND_SAFETY,87,Ask for help.,train,0xkcq_PvKLI_11,0xkcq_PvKLI_11-5-rgb_front,0xkcq_PvKLI,0xkcq_PvKLI-5-rgb_front,61.77,62.65,3,help
HELP_AND_SAFETY,87,Doesn't hurt anything.,train,0wf7V55xjvQ_17,0wf7V55xjvQ_17-8-rgb_front,0wf7V55xjvQ,0wf7V55xjvQ-8-rgb_front,118.2,120.05,3,hurt
HELP_AND_SAFETY,87,It'll help out.,train,49P4e1DLm6w_7,49P4e1DLm6w_7-5-rgb_front,49P4e1DLm6w,49P4e1DLm6w-5-rgb_front,18.92,19.55,3,help
HELP_AND_SAFETY,87,That's no problem.,train,1yq7yP8Dda8_14,1yq7yP8Dda8_14-8-rgb_front,1yq7yP8Dda8,1yq7yP8Dda8-8-rgb_front,68.39,69.27,3,problem
HELP_AND_SAFETY,87,Also call HIPPA therapy.,train,bunoLSdIKXo_4,bunoLSdIKXo_4-8-rgb_front,bunoLSdIKXo,bunoLSdIKXo-8-rgb_front,25.31,27.06,4,call
HELP_AND_SAFETY,87,And also you're safe.,train,1Yp-xuljnDM_4,1Yp-xuljnDM_4-8-rgb_front,1Yp-xuljnDM,1Yp-xuljnDM-8-rgb_front,14.42,15.46,4,safe
HELP_AND_SAFETY,87,Hamstrings is definitely a problem.,train,0Klw2OYcfoE_15,0Klw2OYcfoE_15-5-rgb_front,0Klw2OYcfoE,0Klw2OYcfoE-5-rgb_front,105.9,107.83,5,problem
HELP_AND_SAFETY,87,It'll help keep this stabilized.,train,bogUNcjjm8Q_8,bogUNcjjm8Q_8-8-rgb_front,bogUNcjjm8Q,bogUNcjjm8Q-8-rgb_front,66.75,68.21,5,help
HELP_AND_SAFETY,87,That's probably the big problem.,train,06tA1xvaSt8_9,06tA1xvaSt8_9-5-rgb_front,06tA1xvaSt8,06tA1xvaSt8-5-rgb_front,56.76,57.91,5,problem
HELP_AND_SAFETY,87,"There's an eight, no help.",train,19FB-dmluQw_6,19FB-dmluQw_6-3-rgb_front,19FB-dmluQw,19FB-dmluQw-3-rgb_front,24.99,26.52,5,help
HELP_AND_SAFETY,87,This is always a problem.,train,1TB2EBT2WQI_5,1TB2EBT2WQI_5-5-rgb_front,1TB2EBT2WQI,1TB2EBT2WQI-5-rgb_front,32.7,34.1,5,problem
HELP_AND_SAFETY,87,This is basic fire safety.,train,c55CH96JXyg_3,c55CH96JXyg_3-8-rgb_front,c55CH96JXyg,c55CH96JXyg-8-rgb_front,6.67,7.98,5,fire
HELP_AND_SAFETY,87,I call this my Don King brush.,train,ey9K0GWYkSI_2,ey9K0GWYkSI_2-8-rgb_front,ey9K0GWYkSI,ey9K0GWYkSI-8-rgb_front,7.08,9.47,7,call
HELP_AND_SAFETY,87,Well I can help you avoid that.,train,C5tmJXRemUM_5,C5tmJXRemUM_5-8-rgb_front,C5tmJXRemUM,C5tmJXRemUM-8-rgb_front,23.35,25.28,7,help
HELP_AND_SAFETY,87,Knowing that you have a fire around you.,train,0sY5frjH9nw_6,0sY5frjH9nw_6-8-rgb_front,0sY5frjH9nw,0sY5frjH9nw-8-rgb_front,25.27,26.99,8,fire
HELP_AND_SAFETY,87,"If you don't mind, I need to make a phone call.",train,C7IMvM4BwI8_21,C7IMvM4BwI8_21-8-rgb_front,C7IMvM4BwI8,C7IMvM4BwI8-8-rgb_front,71.97,73.98,11,call
HELP_AND_SAFETY,82,That's going to hurt your back.,train,1El9Lb_fT68_4,1El9Lb_fT68_4-5-rgb_front,1El9Lb_fT68,1El9Lb_fT68-5-rgb_front,30.82,32.38,6,hurt
HELP_AND_SAFETY,82,We call it a center elbow.,train,1dd1IikJ-mU_6,1dd1IikJ-mU_6-8-rgb_front,1dd1IikJ-mU,1dd1IikJ-mU-8-rgb_front,15.6,16.91,6,call
HELP_AND_SAFETY,82,We call it the lab thermometer.,train,-cv1gZaGtNk_24,-cv1gZaGtNk_24-5-rgb_front,-cv1gZaGtNk,-cv1gZaGtNk-5-rgb_front,100.13,103.23,6,call
HELP_AND_SAFETY,82,You fire like a machine gun.,test,G0Q6AlvH96I_10,G0Q6AlvH96I_10-2-rgb_front,G0Q6AlvH96I,G0Q6AlvH96I-2-rgb_front,42.63,43.92,6,fire
HELP_AND_SAFETY,82,You want to have a fire.,train,0sY5frjH9nw_4,0sY5frjH9nw_4-8-rgb_front,0sY5frjH9nw,0sY5frjH9nw-8-rgb_front,17.87,18.99,6,fire
HELP_AND_SAFETY,82,"But, you want to be really careful.",train,1UE7-4mORi0_11,1UE7-4mORi0_11-5-rgb_front,1UE7-4mORi0,1UE7-4mORi0-5-rgb_front,48.13,49.24,7,careful
HELP_AND_SAFETY,82,Check with your doctor for serious cases.,train,DpzyzJvORMg_15,DpzyzJvORMg_15-3-rgb_front,DpzyzJvORMg,DpzyzJvORMg-3-rgb_front,71.98,74.68,7,doctor
HELP_AND_SAFETY,82,"OK, so that's what we call irregular.",train,1XzuqBmJxK4_5,1XzuqBmJxK4_5-8-rgb_front,1XzuqBmJxK4,1XzuqBmJxK4-8-rgb_front,29.08,33.06,7,call
HELP_AND_SAFETY,82,That's what I'm going to call it.,train,cEmmjObvNZE_1,cEmmjObvNZE_1-5-rgb_front,cEmmjObvNZE,cEmmjObvNZE-5-rgb_front,3.94,5.04,7,call
HELP_AND_SAFETY,82,"We call it a ""1-2-3"".",train,1ei1kVTw23A_1,1ei1kVTw23A_1-8-rgb_front,1ei1kVTw23A,1ei1kVTw23A-8-rgb_front,9.04,10.25,7,call
HELP_AND_SAFETY,82,We call this a low ibis arm.,train,-eaisNdrTS4_6,-eaisNdrTS4_6-5-rgb_front,-eaisNdrTS4,-eaisNdrTS4-5-rgb_front,16.83,18.66,7,call
HELP_AND_SAFETY,82,Whatever beads kind of call to you.,train,D4OcStBGJEU_14,D4OcStBGJEU_14-8-rgb_front,D4OcStBGJEU,D4OcStBGJEU-8-rgb_front,57.48,60.37,7,call
HELP_AND_SAFETY,82,You just want to be very careful.,test,G2hnUeetWcc_12,G2hnUeetWcc_12-5-rgb_front,G2hnUeetWcc,G2hnUeetWcc-5-rgb_front,56.99,58.66,7,careful
HELP_AND_SAFETY,82,You want to be careful about that.,train,14i542dF6Ps_8,14i542dF6Ps_8-8-rgb_front,14i542dF6Ps,14i542dF6Ps-8-rgb_front,102.1,103.33,7,careful
HELP_AND_SAFETY,82,You're going to wonder what your problem.,train,Fp15jJGIfkA_5,Fp15jJGIfkA_5-5-rgb_front,Fp15jJGIfkA,Fp15jJGIfkA-5-rgb_front,36.62,37.75,7,problem
HELP_AND_SAFETY,82,And then you can call yourself a quilter.,train,5VseAeFbfgI_26,5VseAeFbfgI_26-8-rgb_front,5VseAeFbfgI,5VseAeFbfgI-8-rgb_front,121.28,123.33,8,call
HELP_AND_SAFETY,82,But like I said be really really careful.,validation,_2FBDaOPYig_10,_2FBDaOPYig_10-3-rgb_front,_2FBDaOPYig,_2FBDaOPYig-3-rgb_front,46.98,48.77,8,careful
HELP_AND_SAFETY,82,That's what we call it at the gym.,validation,a5yNwUSiYpA_6,a5yNwUSiYpA_6-3-rgb_front,a5yNwUSiYpA,a5yNwUSiYpA-3-rgb_front,22.68,24.06,8,call
FEELINGS_AND_STATE,141,Now I'm happy.,train,5z6E_azb1Dg_5,5z6E_azb1Dg_5-3-rgb_front,5z6E_azb1Dg,5z6E_azb1Dg-3-rgb_front,13.1,13.79,3,i'm happy | happy
FEELINGS_AND_STATE,139,Doesn't that feel good?,train,darV50MH6vc_30,darV50MH6vc_30-8-rgb_front,darV50MH6vc,darV50MH6vc-8-rgb_front,134.67,135.5,4,good | feel
FEELINGS_AND_STATE,114,It will feel really really good to stretch.,train,1VmLO8XFzqE_4,1VmLO8XFzqE_4-5-rgb_front,1VmLO8XFzqE,1VmLO8XFzqE-5-rgb_front,36.13,41.55,8,good | feel
FEELINGS_AND_STATE,114,"They may feel very tired, sleepy, lacking energy.",test,g0UUmEkoT1w_2,g0UUmEkoT1w_2-10-rgb_front,g0UUmEkoT1w,g0UUmEkoT1w-10-rgb_front,11.47,16.6,8,tired | feel
FEELINGS_AND_STATE,112,Can you feel it in there?,train,cQBrXCcfDyc_15,cQBrXCcfDyc_15-5-rgb_front,cQBrXCcfDyc,cQBrXCcfDyc-5-rgb_front,51.64,54.82,6,feel
FEELINGS_AND_STATE,107,I feel horribly sorry.,train,3CrOUbBvRkQ_15,3CrOUbBvRkQ_15-5-rgb_front,3CrOUbBvRkQ,3CrOUbBvRkQ-5-rgb_front,79.64,81.56,4,feel
FEELINGS_AND_STATE,107,What would make you happy?,train,1RQ3dFBCjmI_13,1RQ3dFBCjmI_13-5-rgb_front,1RQ3dFBCjmI,1RQ3dFBCjmI-5-rgb_front,59.35,61.05,5,happy
FEELINGS_AND_STATE,102,Doesn't that feel refreshing?,train,0-bR2rq-qps_19,0-bR2rq-qps_19-5-rgb_front,0-bR2rq-qps,0-bR2rq-qps-5-rgb_front,102.13,103.42,4,feel
FEELINGS_AND_STATE,102,Are they getting good response?,train,Ci8otvMiZJU_22,Ci8otvMiZJU_22-5-rgb_front,Ci8otvMiZJU,Ci8otvMiZJU-5-rgb_front,67.76,69.38,5,good
FEELINGS_AND_STATE,102,"Get the good stuff, alright?",train,097l3R1JCFQ_5,097l3R1JCFQ_5-5-rgb_front,097l3R1JCFQ,097l3R1JCFQ-5-rgb_front,26.56,28.02,5,good
FEELINGS_AND_STATE,102,"Mm, sounds good doesn't it?",train,46UzcCnmGPk_1,46UzcCnmGPk_1-3-rgb_front,46UzcCnmGPk,46UzcCnmGPk-3-rgb_front,3.12,4.44,5,good
FEELINGS_AND_STATE,99,"You might feel you can't bring your heels to the ground, that's fine.",train,1gOQLPDtr3c_12,1gOQLPDtr3c_12-8-rgb_front,1gOQLPDtr3c,1gOQLPDtr3c-8-rgb_front,70.25,73.01,13,fine | feel
FEELINGS_AND_STATE,97,How do you feel about yourself?,train,--8pSDeC-fg_7,--8pSDeC-fg_7-5-rgb_front,--8pSDeC-fg,--8pSDeC-fg-5-rgb_front,26.79,28.33,6,feel
FEELINGS_AND_STATE,97,I'm sorry is not good enough.,train,3CrOUbBvRkQ_21,3CrOUbBvRkQ_21-5-rgb_front,3CrOUbBvRkQ,3CrOUbBvRkQ-5-rgb_front,101.78,103.75,6,good
FEELINGS_AND_STATE,97,Oh aren't you a good kitty Daisy?,train,darV50MH6vc_32,darV50MH6vc_32-8-rgb_front,darV50MH6vc,darV50MH6vc-8-rgb_front,137.79,140.66,7,good
FEELINGS_AND_STATE,97,Thank you and have a good day.,train,atQrRCf_Xxw_15,atQrRCf_Xxw_15-8-rgb_front,atQrRCf_Xxw,atQrRCf_Xxw-8-rgb_front,110.28,111.89,7,good
FEELINGS_AND_STATE,97,David: Yes Teri: Are you afraid of dust?,train,0psMj0gsJjs_24,0psMj0gsJjs_24-5-rgb_front,0psMj0gsJjs,0psMj0gsJjs-5-rgb_front,81.96,84.19,8,afraid
FEELINGS_AND_STATE,92,PATRICIA: I feel fabulous.,train,0CGoYyy61p8_5,0CGoYyy61p8_5-8-rgb_front,0CGoYyy61p8,0CGoYyy61p8-8-rgb_front,32.74,33.96,4,feel
FEELINGS_AND_STATE,92,Cause I'm really happy today.,train,EMi4hyW42Fs_11,EMi4hyW42Fs_11-5-rgb_front,EMi4hyW42Fs,EMi4hyW42Fs-5-rgb_front,73.1,74.47,5,happy
FEELINGS_AND_STATE,92,Maybe you feel like confused.,train,DWvKuuJhmos_23,DWvKuuJhmos_23-8-rgb_front,DWvKuuJhmos,DWvKuuJhmos-8-rgb_front,114.47,115.69,5,feel
FEELINGS_AND_STATE,92,Now I'm feeling really creative.,train,5agwuoxNssM_0,5agwuoxNssM_0-5-rgb_front,5agwuoxNssM,5agwuoxNssM-5-rgb_front,0.76,3.09,5,feeling
FEELINGS_AND_STATE,92,Whatever feels good for you.,train,1fdMM1LuAsY_6,1fdMM1LuAsY_6-8-rgb_front,1fdMM1LuAsY,1fdMM1LuAsY-8-rgb_front,41.0,42.06,5,good
FEELINGS_AND_STATE,92,Does pink look good with brown?,train,-8tIt1vEinQ_17,-8tIt1vEinQ_17-8-rgb_front,-8tIt1vEinQ,-8tIt1vEinQ-8-rgb_front,74.45,75.48,6,good
FEELINGS_AND_STATE,92,Doesn't that feel nice and clean?,train,darV50MH6vc_31,darV50MH6vc_31-8-rgb_front,darV50MH6vc,darV50MH6vc-8-rgb_front,136.35,137.74,6,feel
FEELINGS_AND_STATE,92,"I guarantee you, your shoulders will feel better.",train,-e9uexlpA4g_10,-e9uexlpA4g_10-5-rgb_front,-e9uexlpA4g,-e9uexlpA4g-5-rgb_front,84.58,86.74,8,feel
FEELINGS_AND_STATE,92,Is it good for people with oily skin?,train,15HbVwQP1Qw_9,15HbVwQP1Qw_9-5-rgb_front,15HbVwQP1Qw,15HbVwQP1Qw-5-rgb_front,48.2,49.91,8,good
FEELINGS_AND_STATE,92,Is it really bad or is it good?,train,1DVNJsslUPw_18,1DVNJsslUPw_18-5-rgb_front,1DVNJsslUPw,1DVNJsslUPw-5-rgb_front,133.6,136.55,8,good
FEELINGS_AND_STATE,92,"Just give it a good good rub, okay?",train,1r9BuA9JwsY_4,1r9BuA9JwsY_4-11-rgb_front,1r9BuA9JwsY,1r9BuA9JwsY-11-rgb_front,34.55,37.31,8,good
FEELINGS_AND_STATE,89,This should feel really good as you just surrender and let go.,test,g1vUH8Iy4vw_19,g1vUH8Iy4vw_19-3-rgb_front,g1vUH8Iy4vw,g1vUH8Iy4vw-3-rgb_front,116.74,119.63,12,good | feel
FEELINGS_AND_STATE,87,"Extend, good.",train,48DncKS_yN0_26,48DncKS_yN0_26-8-rgb_front,48DncKS_yN0,48DncKS_yN0-8-rgb_front,116.97,119.58,2,good
FEELINGS_AND_STATE,87,Feel it.,train,4MXwmQ7Ht6E_18,4MXwmQ7Ht6E_18-8-rgb_front,4MXwmQ7Ht6E,4MXwmQ7Ht6E-8-rgb_front,66.86,67.34,2,feel
FEELINGS_AND_STATE,87,Good again.,train,0EjXICFqrKo_18,0EjXICFqrKo_18-8-rgb_front,0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,35.53,36.45,2,good
FEELINGS_AND_STATE,87,Good boy.,test,g1HvmBOR7Y4_12,g1HvmBOR7Y4_12-3-rgb_front,g1HvmBOR7Y4,g1HvmBOR7Y4-3-rgb_front,58.21,58.84,2,good
FEELINGS_AND_STATE,87,Good dog!,train,DhN9zRgCbBU_17,DhN9zRgCbBU_17-5-rgb_front,DhN9zRgCbBU,DhN9zRgCbBU-5-rgb_front,48.27,48.69,2,good
FEELINGS_AND_STATE,87,Good dog.,train,2t9guhwLcqQ_7,2t9guhwLcqQ_7-5-rgb_front,2t9guhwLcqQ,2t9guhwLcqQ-5-rgb_front,67.35,68.22,2,good
FEELINGS_AND_STATE,87,Good evening.,train,-dTqNMtTqO8_7,-dTqNMtTqO8_7-5-rgb_front,-dTqNMtTqO8,-dTqNMtTqO8-5-rgb_front,62.16,62.76,2,good
FEELINGS_AND_STATE,87,Good girl!,train,DhN9zRgCbBU_12,DhN9zRgCbBU_12-5-rgb_front,DhN9zRgCbBU,DhN9zRgCbBU-5-rgb_front,34.48,35.38,2,good
FEELINGS_AND_STATE,87,Good hunting.,train,1rvY7z3xiv8_14,1rvY7z3xiv8_14-8-rgb_front,1rvY7z3xiv8,1rvY7z3xiv8-8-rgb_front,95.39,96.56,2,good
FEELINGS_AND_STATE,87,Good job!,train,0vygqtVIP-s_12,0vygqtVIP-s_12-8-rgb_front,0vygqtVIP-s,0vygqtVIP-s-8-rgb_front,71.49,72.11,2,good
FEELINGS_AND_STATE,87,Good luck.,test,g2NA_eBUcH8_31,g2NA_eBUcH8_31-3-rgb_front,g2NA_eBUcH8,g2NA_eBUcH8-3-rgb_front,143.56,144.05,2,good
FEELINGS_AND_STATE,87,"Good, relax.",train,0veHGYSKaDc_25,0veHGYSKaDc_25-8-rgb_front,0veHGYSKaDc,0veHGYSKaDc-8-rgb_front,94.15,95.05,2,good
FEELINGS_AND_STATE,87,"Good, sit.",train,cvn7htBA8Xc_10,cvn7htBA8Xc_10-8-rgb_front,cvn7htBA8Xc,cvn7htBA8Xc-8-rgb_front,68.03,68.59,2,good
FEELINGS_AND_STATE,87,It's fine.,train,15HbVwQP1Qw_5,15HbVwQP1Qw_5-5-rgb_front,15HbVwQP1Qw,15HbVwQP1Qw-5-rgb_front,27.82,29.04,2,fine
FEELINGS_AND_STATE,87,Looks good.,validation,4XgOVMG-zIo_16,4XgOVMG-zIo_16-1-rgb_front,4XgOVMG-zIo,4XgOVMG-zIo-1-rgb_front,51.8,52.26,2,good
FEELINGS_AND_STATE,87,That's fine.,train,23zpxZzNL-Q_12,23zpxZzNL-Q_12-5-rgb_front,23zpxZzNL-Q,23zpxZzNL-Q-5-rgb_front,46.35,47.04,2,fine
FEELINGS_AND_STATE,87,That's good.,train,-a1HIguW14M_5,-a1HIguW14M_5-8-rgb_front,-a1HIguW14M,-a1HIguW14M-8-rgb_front,74.67,75.55,2,good
FEELINGS_AND_STATE,87,Very good.,train,1SozYg3ZXKM_10,1SozYg3ZXKM_10-5-rgb_front,1SozYg3ZXKM,1SozYg3ZXKM-5-rgb_front,52.5,53.13,2,good
FEELINGS_AND_STATE,87,"But, so good.",train,02WRxAwx-Bo_3,02WRxAwx-Bo_3-8-rgb_front,02WRxAwx-Bo,02WRxAwx-Bo-8-rgb_front,19.45,20.38,3,good
FEELINGS_AND_STATE,87,Do a feel.,train,1El9Lb_fT68_18,1El9Lb_fT68_18-5-rgb_front,1El9Lb_fT68,1El9Lb_fT68-5-rgb_front,113.71,114.54,3,feel
FEELINGS_AND_STATE,87,Don't be afraid.,train,1VHODMDPRbo_5,1VHODMDPRbo_5-5-rgb_front,1VHODMDPRbo,1VHODMDPRbo-5-rgb_front,25.82,26.93,3,afraid
FEELINGS_AND_STATE,87,Everyone is happy.,train,16n946j6kpM_10,16n946j6kpM_10-8-rgb_front,16n946j6kpM,16n946j6kpM-8-rgb_front,35.91,36.95,3,happy
FEELINGS_AND_STATE,87,Good forward extension.,test,g3X3XE6M2_A_15,g3X3XE6M2_A_15-3-rgb_front,g3X3XE6M2_A,g3X3XE6M2_A-3-rgb_front,54.92,56.13,3,good
FEELINGS_AND_STATE,87,Good step together.,train,5vl23AL3mpY_22,5vl23AL3mpY_22-8-rgb_front,5vl23AL3mpY,5vl23AL3mpY-8-rgb_front,50.99,53.16,3,good
FEELINGS_AND_STATE,87,"Good work, Jonesy.",validation,0oGfy530AuI_16,0oGfy530AuI_16-1-rgb_front,0oGfy530AuI,0oGfy530AuI-1-rgb_front,51.64,52.53,3,good
FEELINGS_AND_STATE,87,HARMONIE KRIEGER: Good.,train,0CGoYyy61p8_7,0CGoYyy61p8_7-8-rgb_front,0CGoYyy61p8,0CGoYyy61p8-8-rgb_front,34.22,34.89,3,good
FEELINGS_AND_STATE,87,It's pretty good.,train,3-fARE8grc0_25,3-fARE8grc0_25-8-rgb_front,3-fARE8grc0,3-fARE8grc0-8-rgb_front,75.04,75.58,3,good
FEELINGS_AND_STATE,87,It's really good.,train,1HVI7U22egg_17,1HVI7U22egg_17-5-rgb_front,1HVI7U22egg,1HVI7U22egg-5-rgb_front,72.0,72.81,3,good
FEELINGS_AND_STATE,87,"Okay, very good.",train,cQBrXCcfDyc_18,cQBrXCcfDyc_18-5-rgb_front,cQBrXCcfDyc,cQBrXCcfDyc-5-rgb_front,57.89,58.77,3,good
FEELINGS_AND_STATE,87,"So, good job.",train,1Qz0SIXS3no_29,1Qz0SIXS3no_29-5-rgb_front,1Qz0SIXS3no,1Qz0SIXS3no-5-rgb_front,126.89,128.19,3,good
FEELINGS_AND_STATE,87,That's absolutely fine.,train,1r9BuA9JwsY_8,1r9BuA9JwsY_8-11-rgb_front,1r9BuA9JwsY,1r9BuA9JwsY-11-rgb_front,50.36,51.49,3,fine
UNDERSTANDING,146,Can I understand this type of composition?,train,47oJoR2BC34_14,47oJoR2BC34_14-8-rgb_front,47oJoR2BC34,47oJoR2BC34-8-rgb_front,106.78,108.47,7,i understand | understand
UNDERSTANDING,136,"I understand that, I just don't do it.",train,0ybfW9vFAZ4_12,0ybfW9vFAZ4_12-5-rgb_front,0ybfW9vFAZ4,0ybfW9vFAZ4-5-rgb_front,140.44,142.35,8,i understand | understand
UNDERSTANDING,101,"I understand, but to make things a little bit funner, I'm going to share with you a couple secrets.",test,FzUdcaxw_vs_4,FzUdcaxw_vs_4-2-rgb_front,FzUdcaxw_vs,FzUdcaxw_vs-2-rgb_front,18.03,23.84,19,i understand | understand
UNDERSTANDING,97,Again I want to make faces.,test,g2QdwYqm8pg_4,g2QdwYqm8pg_4-3-rgb_front,g2QdwYqm8pg,g2QdwYqm8pg-3-rgb_front,15.25,16.9,6,again
UNDERSTANDING,97,"Again, my name is Wes Rhodes.",train,1_udNnVFDp4_27,1_udNnVFDp4_27-8-rgb_front,1_udNnVFDp4,1_udNnVFDp4-8-rgb_front,73.48,74.57,6,again
UNDERSTANDING,92,You repeat it.,train,00m1mQFF5zo_7,00m1mQFF5zo_7-3-rgb_front,00m1mQFF5zo,00m1mQFF5zo-3-rgb_front,45.32,46.43,3,repeat
UNDERSTANDING,92,And you just repeat.,train,eJyZBuKIkk8_16,eJyZBuKIkk8_16-1-rgb_front,eJyZBuKIkk8,eJyZBuKIkk8-1-rgb_front,91.26,92.17,4,repeat
UNDERSTANDING,92,From your perspective again.,train,3uRgOnJbEkI_7,3uRgOnJbEkI_7-8-rgb_front,3uRgOnJbEkI,3uRgOnJbEkI-8-rgb_front,28.87,30.09,4,again
UNDERSTANDING,92,"Again, I step one, double.",train,FSEbzZjZg0A_13,FSEbzZjZg0A_13-5-rgb_front,FSEbzZjZg0A,FSEbzZjZg0A-5-rgb_front,66.04,71.03,5,again
UNDERSTANDING,92,Let me do it again.,train,5z6E_azb1Dg_17,5z6E_azb1Dg_17-3-rgb_front,5z6E_azb1Dg,5z6E_azb1Dg-3-rgb_front,61.57,62.26,5,again
UNDERSTANDING,92,Let me try that again.,train,1-VX310yQTw_24,1-VX310yQTw_24-1-rgb_front,1-VX310yQTw,1-VX310yQTw-1-rgb_front,85.74,89.46,5,again
UNDERSTANDING,92,Let us try that again.,train,EZdSBFrRQxM_4,EZdSBFrRQxM_4-4-rgb_front,EZdSBFrRQxM,EZdSBFrRQxM-4-rgb_front,22.07,22.94,5,again
UNDERSTANDING,87,Close again.,train,09KiqMdCSKc_20,09KiqMdCSKc_20-8-rgb_front,09KiqMdCSKc,09KiqMdCSKc-8-rgb_front,86.76,88.19,2,again
UNDERSTANDING,87,Good again.,train,0EjXICFqrKo_18,0EjXICFqrKo_18-8-rgb_front,0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,35.53,36.45,2,again
UNDERSTANDING,87,"Again, left side.",train,0EjXICFqrKo_13,0EjXICFqrKo_13-8-rgb_front,0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,29.8,30.97,3,again
UNDERSTANDING,87,"Again, that's it.",train,1Q2BYTlbdiE_31,1Q2BYTlbdiE_31-8-rgb_front,1Q2BYTlbdiE,1Q2BYTlbdiE-8-rgb_front,88.2,91.77,3,again
UNDERSTANDING,87,"Again, watch carefully.",train,032PDxai5GE_11,032PDxai5GE_11-8-rgb_front,032PDxai5GE,032PDxai5GE-8-rgb_front,45.93,46.79,3,again
UNDERSTANDING,87,And try again.,train,aewpNjI88kw_8,aewpNjI88kw_8-5-rgb_front,aewpNjI88kw,aewpNjI88kw-5-rgb_front,55.7,57.59,3,again
UNDERSTANDING,87,"But again, enjoy.",train,-CtWAhfREEc_9,-CtWAhfREEc_9-8-rgb_front,-CtWAhfREEc,-CtWAhfREEc-8-rgb_front,41.85,42.89,3,again
UNDERSTANDING,87,"Once again, turning.",train,EdJgTx0iFeE_18,EdJgTx0iFeE_18-5-rgb_front,EdJgTx0iFeE,EdJgTx0iFeE-5-rgb_front,75.57,77.05,3,again
UNDERSTANDING,87,So once again.,train,1s5gc78drOE_17,1s5gc78drOE_17-8-rgb_front,1s5gc78drOE,1s5gc78drOE-8-rgb_front,72.53,73.24,3,again
UNDERSTANDING,87,They do understand.,train,0plX1nykYwE_4,0plX1nykYwE_4-5-rgb_front,0plX1nykYwE,0plX1nykYwE-5-rgb_front,28.88,31.1,3,understand
UNDERSTANDING,87,Try that again.,train,1gWf0iJUvyg_7,1gWf0iJUvyg_7-8-rgb_front,1gWf0iJUvyg,1gWf0iJUvyg-8-rgb_front,35.88,36.73,3,again
UNDERSTANDING,87,Watch this again.,train,2A_JTXsVmVc_21,2A_JTXsVmVc_21-8-rgb_front,2A_JTXsVmVc,2A_JTXsVmVc-8-rgb_front,96.01,96.67,3,again
