topic,score,sentence,split,sentence_id,sentence_name,video_id,video_name,start,end,matches,source_file,row_number
GOODBYE,57,"Dr. Felicia here, goodbye.",train,-F6vN4bOBWs_16,-F6vN4bOBWs_16-8-rgb_front,-F6vN4bOBWs,-F6vN4bOBWs-8-rgb_front,105.25,107.15,goodbye,how2sign_train.csv,1284
GOODBYE,57,"Good luck, Dr. Felicia, goodbye.",validation,eLv9Uhs89IQ_16,eLv9Uhs89IQ_16-8-rgb_front,eLv9Uhs89IQ,eLv9Uhs89IQ-8-rgb_front,105.42,108.08,goodbye,best_beginner_test_validation.csv,141
GOODBYE,53,I'm Captain Joe Bruni stay safe and we'll see you next time.,train,2-2lfoZ24hE_11,2-2lfoZ24hE_11-8-rgb_front,2-2lfoZ24hE,2-2lfoZ24hE-8-rgb_front,88.15,91.37,see you,how2sign_train.csv,14620
GOODBYE,53,"I'm Captain Joe Bruni, stay safe and we'll see you next time.",train,2-u7JiruMzo_9,2-u7JiruMzo_9-8-rgb_front,2-u7JiruMzo,2-u7JiruMzo-8-rgb_front,87.45,91.07,see you,how2sign_train.csv,14763
GOODBYE,53,"But as you can see, you rat can sneak out in the front.",train,a6xKFGeHX4A_22,a6xKFGeHX4A_22-5-rgb_front,a6xKFGeHX4A,a6xKFGeHX4A-5-rgb_front,159.98,165.57,see you,how2sign_train.csv,25134
GOODBYE,53,Make sure to see my other videos and I'll see you guys soon.,train,1zQf384LX3M_20,1zQf384LX3M_20-8-rgb_front,1zQf384LX3M,1zQf384LX3M-8-rgb_front,98.32,100.91,see you,how2sign_train.csv,14591
GOODBYE,52,Bye.,train,ERpBK4lEjfI_33,ERpBK4lEjfI_33-8-rgb_front,ERpBK4lEjfI,ERpBK4lEjfI-8-rgb_front,175.15,175.39,bye,how2sign_train.csv,23382
GOODBYE,52,Bye now.,train,1dCbeG4mwVk_19,1dCbeG4mwVk_19-8-rgb_front,1dCbeG4mwVk,1dCbeG4mwVk-8-rgb_front,146.07,146.41,bye,how2sign_train.csv,11796
GOODBYE,51,"And the others, they might see you as a plumber, so let's just say that.",train,DWvKuuJhmos_14,DWvKuuJhmos_14-8-rgb_front,DWvKuuJhmos,DWvKuuJhmos-8-rgb_front,73.87,80.29,see you,how2sign_train.csv,22177
GOODBYE,50,"And I've got my needle tool here, so you can see you don't have to have a scoring tool.",train,1bziHM2QeX8_5,1bziHM2QeX8_5-8-rgb_front,1bziHM2QeX8,1bziHM2QeX8-8-rgb_front,26.05,32.88,see you,how2sign_train.csv,11544
GOODBYE,48,"You could call this for example, a ball, Frisbee and letâs see you could call this their bone.",train,bbGZcyIMvCI_11,bbGZcyIMvCI_11-2-rgb_front,bbGZcyIMvCI,bbGZcyIMvCI-2-rgb_front,63.83,73.72,see you,how2sign_train.csv,27000
GOODBYE,46,"Now this is where you're going to see, you know, yellow urine that's been sitting there.",train,F5aaCX9R5K0_8,F5aaCX9R5K0_8-5-rgb_front,F5aaCX9R5K0,F5aaCX9R5K0-5-rgb_front,34.46,39.24,see you,how2sign_train.csv,24144
GOODBYE,46,"If kids see you drinking milk, they're going to drink milk, and they're going to put down the soda.",train,5O8kZa59YZU_8,5O8kZa59YZU_8-8-rgb_front,5O8kZa59YZU,5O8kZa59YZU-8-rgb_front,46.85,50.91,see you,how2sign_train.csv,18834
GOODBYE,36,"I do not want anyone to be aware of this at work, it's nobody's business but yours and mine, and so if you feel the same way and you'd like to see me, then I would like to see you but I do not want anyone at the office to be aware of this.",train,2-zlrJXlOGA_10,2-zlrJXlOGA_10-8-rgb_front,2-zlrJXlOGA,2-zlrJXlOGA-8-rgb_front,67.62,79.68,see you,how2sign_train.csv,14791
GOODBYE,34,"Keep them out of your face, and maybe you even put your hands down so that I don't see you shaking.",train,-BKq3iOBB9k_23,-BKq3iOBB9k_23-3-rgb_front,-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,112.04,117.83,see you,how2sign_train.csv,975
GOODBYE,34,"So take advantage of that don't let your kids see you do that, my grandmother use to say you get worms if you do that.",train,EEMLjP2s3Sg_7,EEMLjP2s3Sg_7-11-rgb_front,EEMLjP2s3Sg,EEMLjP2s3Sg-11-rgb_front,70.5,76.72,see you,how2sign_train.csv,23076
GOODBYE,34,"Now, as you can see, you have a yellow indicator there, and that's telling you essentially that you are building on an interior portion of your track.",train,F5zIuQnrWNc_14,F5zIuQnrWNc_14-5-rgb_front,F5zIuQnrWNc,F5zIuQnrWNc-5-rgb_front,86.43,94.7,see you,how2sign_train.csv,24152
GOODBYE,32,I can tell by being able to scratch the surface of the bullet and you can see you where you scratched.,train,fsfTrRxuJ-c_7,fsfTrRxuJ-c_7-5-rgb_front,fsfTrRxuJ-c,fsfTrRxuJ-c-5-rgb_front,25.95,30.82,see you,how2sign_train.csv,31053
GOODBYE,32,"So as you can see you just do this drill and you're going to get a pretty good return and your opponent knows that if you can return their serve their in a lot, their in a very tough; tough hole because then they don't have any weapons.",train,DE8YkWRpvYA_11,DE8YkWRpvYA_11-5-rgb_front,DE8YkWRpvYA,DE8YkWRpvYA-5-rgb_front,66.04,84.71,see you,how2sign_train.csv,21769
GOODBYE,30,"That could be medical journals, websites, and see, you know, is this something that I think I can be good at?",train,47oJoR2BC34_13,47oJoR2BC34_13-8-rgb_front,47oJoR2BC34,47oJoR2BC34-8-rgb_front,101.05,106.78,see you,how2sign_train.csv,17936
GOODBYE,30,"If you watch the other clip, you'll see you can use 1, 2, 3, 4, 5 pound weight, whatever you feel is comfortable.",train,3FJsNfuPILA_19,3FJsNfuPILA_19-8-rgb_front,3FJsNfuPILA,3FJsNfuPILA-8-rgb_front,85.57,93.8,see you,how2sign_train.csv,16594
GOODBYE,30,"But you see you can insert these a lot further, rather than having a hand held lighter and trying to get your hand in there.",train,-3sFcDBFxc8_10,-3sFcDBFxc8_10-5-rgb_front,-3sFcDBFxc8,-3sFcDBFxc8-5-rgb_front,48.88,55.2,see you,how2sign_train.csv,345
GOODBYE,28,"Basically, what this is is a paper product, usually a very thin paper, which then is sliced up, and you can see you have a type of grass.",train,Elw15ZJ0fsE_1,Elw15ZJ0fsE_1-8-rgb_front,Elw15ZJ0fsE,Elw15ZJ0fsE-8-rgb_front,8.42,17.58,see you,how2sign_train.csv,23743
GOODBYE,28,"But as you'll see, you can only get so much movement and then you have to remove it and turn it until the jack starts to go up.",train,0tbwqARWKw8_17,0tbwqARWKw8_17-4-rgb_front,0tbwqARWKw8,0tbwqARWKw8-4-rgb_front,136.45,142.21,see you,how2sign_train.csv,5335
GOODBYE,28,Whether it's the mood they woke up with that morning or something that's transpired at the office before they came to see you or something that occurred to them in the parking lot of your establishment as they're on their way in.,train,54XXeg5CY-0_2,54XXeg5CY-0_2-5-rgb_front,54XXeg5CY-0,54XXeg5CY-0-5-rgb_front,19.33,30.54,see you,how2sign_train.csv,18599
GOODBYE,28,"So again the most important part is to step out of the way and try to get in as close as you can, grab the wrist like this, see you can even press the fingers and that kind of releases their grip a little, point it straight in towards them, twist the wrist and step straight.",validation,G3qZW-hZXaQ_6,G3qZW-hZXaQ_6-5-rgb_front,G3qZW-hZXaQ,G3qZW-hZXaQ-5-rgb_front,43.43,58.05,see you,best_beginner_test_validation.csv,147
GOODBYE,24,Always saying hello and goodbye to the head because I'm doing this combing motion with the hair.,train,eANyqXdSpSk_12,eANyqXdSpSk_12-5-rgb_front,eANyqXdSpSk,eANyqXdSpSk-5-rgb_front,56.47,62.68,goodbye,how2sign_train.csv,29826
